,exact_match,f1
404,0.0,45.945945945945944
405,0.0,58.823529411764696
406,0.0,67.79661016949152
407,0.0,44.44444444444445
408,0.0,31.74603174603175
409,0.0,52.054794520547944
410,0.0,26.415094339622648
411,0.0,29.03225806451613
412,0.0,32.786885245901644
413,0.0,37.28813559322034
414,0.0,31.428571428571427
415,0.0,42.66666666666667
416,0.0,83.63636363636363
417,100.0,100.0
418,0.0,88.37209302325581
419,0.0,81.6326530612245
420,0.0,4.166666666666666
421,0.0,11.320754716981133
422,0.0,18.181818181818183
423,0.0,21.875
424,0.0,43.37349397590361
425,0.0,34.78260869565217
426,0.0,27.397260273972602
427,0.0,38.46153846153846
428,0.0,33.33333333333333
429,0.0,30.555555555555554
430,0.0,43.90243902439025
431,0.0,34.78260869565218
432,0.0,40.963855421686745
433,0.0,27.397260273972602
434,0.0,32.83582089552238
435,0.0,42.5
436,0.0,28.169014084507037
437,0.0,37.68115942028986
438,0.0,45.23809523809524
439,0.0,30.555555555555554
440,0.0,40.0
441,0.0,45.783132530120476
442,0.0,33.33333333333333
443,0.0,39.43661971830986
444,0.0,30.588235294117645
445,0.0,30.555555555555554
446,0.0,33.33333333333333
447,0.0,29.35779816513761
448,0.0,31.88405797101449
449,0.0,38.88888888888889
450,0.0,31.067961165048548
451,0.0,29.85074626865672
452,0.0,38.888888888888886
453,0.0,33.33333333333333
454,0.0,40.0
455,0.0,38.35616438356165
456,0.0,29.85074626865672
457,0.0,33.80281690140845
458,0.0,29.72972972972973
459,0.0,29.787234042553195
460,0.0,29.411764705882355
461,0.0,37.83783783783784
462,0.0,31.428571428571423
463,0.0,37.03703703703704
464,0.0,32.43243243243243
465,0.0,31.88405797101449
466,0.0,70.27027027027026
467,0.0,66.66666666666667
468,0.0,39.02439024390244
469,0.0,45.16129032258064
470,0.0,38.88888888888889
471,0.0,38.35616438356164
472,0.0,53.521126760563384
473,0.0,42.857142857142854
474,0.0,24.561403508771928
475,0.0,37.93103448275862
476,0.0,27.11864406779661
477,0.0,30.76923076923077
478,0.0,45.9016393442623
479,0.0,30.303030303030297
480,0.0,30.76923076923077
481,0.0,45.16129032258065
482,0.0,29.411764705882355
483,0.0,26.923076923076923
484,0.0,40.67796610169491
485,0.0,27.11864406779661
486,0.0,73.33333333333334
487,0.0,45.9016393442623
488,0.0,62.5
489,0.0,37.931034482758626
490,0.0,30.985915492957744
491,0.0,32.43243243243243
492,0.0,37.974683544303794
493,0.0,28.985507246376805
494,0.0,33.80281690140845
495,0.0,40.50632911392405
496,0.0,30.98591549295775
497,0.0,38.235294117647065
498,0.0,43.33333333333333
499,0.0,35.483870967741936
500,0.0,19.047619047619044
501,0.0,35.61643835616438
502,0.0,33.84615384615385
503,0.0,35.29411764705882
504,0.0,40.625
505,0.0,40.625
506,0.0,66.66666666666667
507,0.0,32.142857142857146
508,0.0,51.724137931034484
509,0.0,40.625
510,0.0,40.0
511,0.0,42.85714285714287
512,0.0,40.0
513,0.0,37.5
514,0.0,51.724137931034484
515,0.0,41.37931034482759
516,0.0,36.734693877551024
517,0.0,51.724137931034484
518,0.0,42.10526315789474
519,0.0,28.57142857142857
520,0.0,34.375
521,0.0,31.25
522,0.0,29.09090909090909
523,0.0,43.75000000000001
524,0.0,30.0
525,0.0,29.09090909090909
526,0.0,43.75000000000001
527,0.0,64.70588235294117
528,0.0,32.00000000000001
529,0.0,52.63157894736842
530,0.0,35.71428571428571
531,0.0,25.396825396825403
532,0.0,25.352112676056336
533,0.0,24.0
534,0.0,21.538461538461537
535,0.0,28.169014084507037
536,0.0,54.05405405405405
537,0.0,18.181818181818183
538,0.0,25.352112676056336
539,0.0,26.08695652173913
540,0.0,20.0
541,0.0,25.71428571428571
542,0.0,27.397260273972602
543,0.0,22.535211267605636
544,0.0,28.985507246376805
545,0.0,27.77777777777778
546,0.0,20.0
547,0.0,25.71428571428571
548,0.0,24.0
549,0.0,20.58823529411765
550,0.0,25.352112676056336
551,0.0,27.027027027027028
552,0.0,19.71830985915493
553,0.0,25.352112676056336
554,0.0,24.65753424657534
555,0.0,20.58823529411765
556,0.0,24.999999999999996
557,0.0,26.666666666666668
558,0.0,20.58823529411765
559,0.0,24.999999999999996
560,0.0,28.57142857142857
561,0.0,22.857142857142858
562,0.0,28.169014084507037
563,0.0,30.985915492957744
564,0.0,23.88059701492537
565,0.0,28.571428571428577
566,0.0,32.83582089552238
567,0.0,26.08695652173913
568,0.0,35.483870967741936
569,0.0,58.536585365853654
570,0.0,25.925925925925924
571,0.0,31.034482758620683
572,0.0,27.692307692307693
573,0.0,28.07017543859649
574,0.0,33.89830508474576
575,0.0,66.66666666666666
576,0.0,26.923076923076923
577,0.0,23.728813559322035
578,0.0,27.397260273972602
579,0.0,80.0
580,0.0,40.0
581,0.0,55.81395348837209
582,0.0,31.37254901960785
583,0.0,42.10526315789474
584,0.0,40.67796610169491
585,0.0,31.034482758620683
586,0.0,42.105263157894726
587,0.0,33.84615384615385
588,0.0,56.25
589,0.0,37.28813559322034
590,0.0,33.333333333333336
591,0.0,45.6140350877193
592,0.0,36.666666666666664
593,0.0,41.379310344827594
594,0.0,66.66666666666667
595,0.0,25.0
596,0.0,37.5
597,0.0,69.56521739130434
598,0.0,39.21568627450981
599,0.0,66.66666666666666
600,0.0,70.96774193548387
601,0.0,57.14285714285714
602,0.0,68.42105263157895
603,0.0,35.08771929824561
604,0.0,35.483870967741936
605,0.0,40.0
606,0.0,64.51612903225806
607,0.0,32.35294117647059
608,0.0,35.82089552238806
609,0.0,62.068965517241395
610,0.0,37.5
611,0.0,36.92307692307693
612,0.0,37.28813559322034
613,0.0,23.333333333333332
614,0.0,44.827586206896555
615,0.0,76.92307692307692
616,0.0,38.59649122807017
617,0.0,85.71428571428571
618,0.0,36.36363636363636
619,0.0,29.629629629629626
620,0.0,33.80281690140845
621,0.0,80.0
622,0.0,64.70588235294117
623,0.0,63.1578947368421
624,0.0,96.00000000000001
625,0.0,78.57142857142857
626,0.0,84.61538461538461
627,0.0,80.0
628,0.0,71.42857142857143
629,0.0,74.07407407407408
630,0.0,95.23809523809523
631,0.0,78.57142857142857
632,0.0,85.71428571428571
633,0.0,81.81818181818183
634,0.0,29.508196721311474
635,0.0,24.489795918367342
636,0.0,58.06451612903225
637,0.0,28.571428571428566
638,0.0,32.25806451612903
639,0.0,71.42857142857143
640,0.0,36.36363636363637
641,0.0,70.96774193548387
642,0.0,31.034482758620697
643,0.0,23.88059701492537
644,0.0,26.47058823529412
645,0.0,27.118644067796605
646,0.0,24.615384615384613
647,0.0,23.88059701492537
648,0.0,29.508196721311474
649,0.0,29.850746268656714
650,0.0,28.98550724637682
651,0.0,29.508196721311474
652,0.0,26.865671641791046
653,0.0,26.47058823529412
654,0.0,27.118644067796605
655,0.0,15.625
656,0.0,23.88059701492537
657,0.0,26.666666666666668
658,0.0,30.303030303030297
659,0.0,64.86486486486486
660,0.0,33.89830508474576
661,0.0,25.0
662,0.0,27.027027027027025
663,0.0,40.57971014492754
664,0.0,40.0
665,0.0,42.5
666,0.0,34.92063492063492
667,0.0,33.80281690140845
668,0.0,35.13513513513514
669,0.0,22.641509433962266
670,0.0,19.230769230769234
671,0.0,22.950819672131146
672,0.0,56.14035087719299
673,0.0,32.87671232876712
674,0.0,82.35294117647058
675,0.0,53.16455696202532
676,0.0,51.515151515151516
677,0.0,34.21052631578947
678,0.0,32.91139240506329
679,0.0,31.428571428571427
680,0.0,64.19753086419753
681,0.0,53.84615384615385
682,0.0,51.61290322580645
683,0.0,44.44444444444445
684,0.0,32.55813953488372
685,0.0,41.584158415841586
686,0.0,48.214285714285715
687,0.0,44.827586206896555
688,0.0,73.5632183908046
689,0.0,84.61538461538461
690,0.0,57.534246575342465
691,0.0,65.42056074766356
692,0.0,48.421052631578945
693,0.0,64.15094339622641
694,0.0,92.68292682926828
695,0.0,78.43137254901961
696,0.0,87.64044943820225
697,0.0,59.79381443298969
698,0.0,50.602409638554214
699,0.0,27.027027027027025
700,0.0,53.333333333333336
701,0.0,60.60606060606061
702,0.0,37.9746835443038
703,0.0,65.1685393258427
704,0.0,33.64485981308412
705,0.0,68.18181818181819
706,0.0,22.988505747126435
707,0.0,41.30434782608695
708,0.0,59.09090909090909
709,0.0,44.15584415584416
710,0.0,49.382716049382715
711,0.0,78.26086956521738
712,0.0,48.717948717948715
713,0.0,27.160493827160494
714,0.0,27.27272727272727
715,0.0,32.09876543209876
716,0.0,43.0379746835443
717,0.0,51.42857142857142
718,0.0,23.376623376623375
719,0.0,40.90909090909092
720,0.0,28.571428571428577
721,0.0,55.421686746987966
722,0.0,46.666666666666664
723,0.0,5.405405405405405
724,0.0,50.63291139240506
725,0.0,51.54639175257733
726,0.0,33.80281690140844
727,0.0,65.26315789473685
728,0.0,43.90243902439025
729,0.0,35.13513513513514
730,0.0,32.5
731,0.0,44.680851063829785
732,0.0,25.352112676056336
733,0.0,39.02439024390244
734,0.0,30.76923076923077
735,0.0,27.027027027027028
736,0.0,29.85074626865672
737,0.0,39.13043478260869
738,0.0,37.49999999999999
739,0.0,44.705882352941174
740,0.0,37.50000000000001
741,0.0,46.75324675324675
742,0.0,43.0379746835443
743,0.0,38.961038961038966
744,0.0,57.47126436781609
745,0.0,46.34146341463415
746,0.0,58.69565217391305
747,0.0,27.848101265822784
748,0.0,40.0
749,0.0,57.53424657534247
750,0.0,37.333333333333336
751,0.0,84.84848484848484
752,0.0,70.73170731707317
753,0.0,38.35616438356165
754,0.0,46.57534246575342
755,0.0,57.14285714285714
756,0.0,43.24324324324324
757,0.0,31.428571428571427
758,0.0,61.224489795918366
759,0.0,30.985915492957744
760,0.0,32.91139240506329
761,0.0,40.67796610169491
762,0.0,91.66666666666666
763,0.0,100.0
764,0.0,80.85106382978724
765,0.0,66.66666666666666
766,100.0,100.0
767,0.0,80.0
768,100.0,100.0
769,0.0,72.00000000000001
770,0.0,64.51612903225806
771,0.0,92.63157894736842
772,0.0,37.14285714285715
773,0.0,45.09803921568628
774,0.0,37.68115942028986
775,0.0,25.0
776,0.0,32.87671232876713
777,0.0,40.909090909090914
778,0.0,53.608247422680414
779,0.0,59.25925925925925
780,0.0,26.47058823529412
781,0.0,40.625
782,0.0,42.5
783,0.0,42.352941176470594
784,0.0,61.53846153846153
785,0.0,40.96385542168674
786,0.0,27.906976744186046
787,0.0,46.75324675324675
788,0.0,15.584415584415584
789,0.0,48.93617021276596
790,0.0,30.769230769230766
791,0.0,31.46067415730337
792,0.0,31.70731707317073
793,0.0,39.130434782608695
794,0.0,42.857142857142854
795,0.0,25.71428571428572
796,0.0,19.047619047619047
797,0.0,42.10526315789473
798,0.0,64.0
799,0.0,34.48275862068965
800,100.0,100.0
801,0.0,45.78313253012048
802,0.0,44.99999999999999
803,0.0,67.44186046511628
804,0.0,50.602409638554214
805,0.0,5.063291139240506
806,0.0,50.000000000000014
807,0.0,22.76422764227642
808,0.0,28.35820895522388
809,0.0,32.75862068965517
810,0.0,11.11111111111111
811,0.0,24.324324324324326
812,0.0,30.303030303030305
813,0.0,76.92307692307692
814,0.0,50.0
815,0.0,50.0
816,0.0,57.14285714285713
817,0.0,41.50943396226416
818,0.0,35.8974358974359
819,0.0,21.73913043478261
820,100.0,100.0
821,0.0,27.722772277227726
822,0.0,33.84615384615385
823,0.0,16.260162601626014
824,0.0,54.166666666666664
825,0.0,28.57142857142857
826,0.0,33.33333333333333
827,0.0,29.059829059829063
828,0.0,7.017543859649122
829,0.0,92.85714285714286
830,0.0,30.76923076923077
831,0.0,32.0
832,0.0,35.55555555555555
833,0.0,23.404255319148934
834,100.0,100.0
835,100.0,100.0
836,0.0,94.11764705882352
837,0.0,80.0
838,0.0,47.36842105263158
839,0.0,60.86956521739131
840,0.0,12.5
841,0.0,26.96629213483146
842,0.0,30.555555555555557
843,0.0,18.75
844,0.0,25.742574257425744
845,0.0,27.027027027027025
846,0.0,66.66666666666666
847,100.0,100.0
848,100.0,100.0
849,0.0,27.45098039215686
850,100.0,100.0
851,0.0,38.235294117647065
852,0.0,33.84615384615385
853,0.0,54.23728813559321
854,0.0,80.0
855,0.0,45.33333333333333
856,0.0,21.333333333333336
857,0.0,30.379746835443033
858,0.0,23.188405797101446
859,0.0,40.0
860,0.0,34.61538461538461
861,100.0,100.0
862,0.0,54.166666666666664
863,0.0,48.38709677419356
864,0.0,35.13513513513513
865,0.0,46.15384615384615
866,0.0,74.62686567164178
867,0.0,55.73770491803278
868,0.0,51.85185185185186
869,0.0,36.8421052631579
870,0.0,72.3404255319149
871,0.0,37.03703703703704
872,0.0,93.75
873,100.0,100.0
874,0.0,38.095238095238095
875,0.0,63.013698630136986
876,0.0,25.352112676056336
877,0.0,33.802816901408455
878,0.0,81.25
879,0.0,24.06015037593985
880,0.0,32.142857142857146
881,0.0,34.78260869565217
882,0.0,32.0
883,0.0,83.33333333333334
884,0.0,82.92682926829268
885,0.0,80.0
886,0.0,58.823529411764696
887,0.0,47.27272727272728
888,0.0,58.42696629213483
889,0.0,55.696202531645575
890,0.0,36.36363636363636
891,0.0,48.42105263157895
892,0.0,37.83783783783783
893,0.0,32.967032967032964
894,0.0,34.5679012345679
895,0.0,22.22222222222222
896,0.0,20.37037037037037
897,0.0,42.5531914893617
898,0.0,24.691358024691354
899,0.0,13.559322033898304
900,0.0,82.05128205128204
901,0.0,81.08108108108108
902,100.0,100.0
903,0.0,56.00000000000001
904,0.0,29.78723404255319
905,0.0,40.00000000000001
906,0.0,32.075471698113205
907,0.0,28.865979381443303
908,0.0,24.0
909,0.0,49.275362318840585
910,0.0,51.42857142857144
911,0.0,56.86274509803923
912,100.0,100.0
913,100.0,100.0
914,0.0,91.30434782608697
915,0.0,92.85714285714286
916,0.0,41.666666666666664
917,0.0,76.92307692307692
918,0.0,44.776119402985074
919,0.0,87.5
920,0.0,44.73684210526316
921,0.0,52.054794520547944
922,0.0,56.81818181818182
923,0.0,38.46153846153846
924,0.0,42.25352112676056
925,0.0,30.76923076923077
926,0.0,39.43661971830986
927,0.0,48.979591836734684
928,0.0,37.974683544303794
929,0.0,54.117647058823536
930,0.0,46.51162790697674
931,0.0,46.75324675324675
932,0.0,35.294117647058826
933,0.0,43.47826086956522
934,0.0,52.38095238095239
935,0.0,37.974683544303794
936,0.0,34.78260869565217
937,0.0,38.356164383561634
938,0.0,28.571428571428577
939,0.0,46.913580246913575
940,0.0,40.625
941,0.0,41.66666666666667
942,0.0,84.84848484848484
943,0.0,42.857142857142854
944,0.0,69.38775510204081
945,0.0,22.950819672131143
946,0.0,76.1904761904762
947,0.0,78.57142857142858
948,0.0,70.58823529411765
949,0.0,37.03703703703704
950,0.0,36.11111111111111
951,0.0,29.411764705882355
952,0.0,42.25352112676056
953,0.0,69.23076923076923
954,0.0,48.57142857142857
955,0.0,52.17391304347826
956,0.0,48.275862068965516
957,0.0,35.13513513513513
958,0.0,35.13513513513513
959,0.0,50.0
960,0.0,35.8974358974359
961,0.0,50.90909090909091
962,0.0,68.57142857142857
963,0.0,47.05882352941176
964,0.0,42.10526315789474
965,0.0,37.83783783783783
966,0.0,35.294117647058826
967,0.0,55.55555555555556
968,0.0,74.99999999999999
969,0.0,57.89473684210527
970,0.0,27.906976744186046
971,0.0,32.78688524590164
972,0.0,40.0
973,0.0,78.26086956521738
974,0.0,43.47826086956521
975,0.0,46.15384615384615
976,0.0,36.61971830985916
977,0.0,33.33333333333333
978,0.0,26.086956521739136
979,0.0,33.33333333333333
980,0.0,45.00000000000001
981,0.0,51.948051948051955
982,0.0,34.21052631578947
983,0.0,30.136986301369863
984,0.0,28.571428571428566
985,0.0,28.57142857142857
986,0.0,56.41025641025641
987,0.0,22.22222222222222
988,0.0,53.65853658536586
989,0.0,52.63157894736843
990,0.0,36.36363636363637
991,0.0,49.122807017543856
992,0.0,37.83783783783784
993,0.0,38.235294117647065
994,0.0,72.72727272727273
995,0.0,64.93506493506493
996,0.0,25.454545454545457
997,0.0,26.506024096385545
998,0.0,33.333333333333336
999,0.0,33.333333333333336
1000,0.0,34.48275862068966
1001,0.0,25.742574257425744
1002,0.0,27.999999999999996
1003,0.0,32.00000000000001
1004,0.0,32.00000000000001
1005,0.0,29.166666666666664
1006,0.0,32.00000000000001
1007,0.0,32.00000000000001
1008,0.0,57.57575757575758
1009,0.0,64.28571428571429
1010,0.0,43.83561643835617
1011,0.0,20.77922077922078
1012,0.0,29.629629629629633
1013,0.0,32.94117647058823
1014,0.0,20.253164556962027
1015,0.0,34.92063492063492
1016,0.0,52.94117647058824
1017,0.0,26.666666666666668
1018,0.0,35.13513513513513
1019,0.0,33.76623376623377
1020,0.0,26.22950819672131
1021,0.0,19.17808219178082
1022,0.0,19.444444444444443
1023,0.0,7.547169811320755
1024,0.0,31.746031746031743
1025,0.0,32.0
1026,0.0,86.95652173913044
1027,0.0,70.0
1028,0.0,76.1904761904762
